time,feVelocity_ft_s_X,feVelocity_ft_s_Y,feVelocity_ft_s_Z,altitudeMsl_ft,longitude_deg,latitude_deg,localGravity_ft_s2,eulerAngle_deg_Yaw,eulerAngle_deg_Pitch,eulerAngle_deg_Roll,bodyAngularRateWrtEi_deg_s_Roll,bodyAngularRateWrtEi_deg_s_Pitch,bodyAngularRateWrtEi_deg_s_Yaw,altitudeRateWrtMsl_ft_min,speedOfSound_ft_s,airDensity_slug_ft3,ambientPressure_lbf_ft2,ambientTemperature_dgR,aero_bodyForce_lbf_X,aero_bodyForce_lbf_Y,aero_bodyForce_lbf_Z,aero_bodyMoment_ftlbf_L,aero_bodyMoment_ftlbf_M,aero_bodyMoment_ftlbf_N,mach,trueAirspeed_nmi_h
1.7,1413.97631,1414.515588,-0.467738259,30013.3972,-75.66631578,36.02573975,32.127303043985926,45.01094506,-0.72319864,-0.175844535,-0.0012776958831398999,3.9476792084457E-5,0.0017647100090004,28.06429552,994.7905379,8.90246E-4,629.2819195,411.7907139,-12423.00093,-13.2856936,-20370.91771,0.032453699,23059.90379,-13.95520143,2.010519619,1184.994791
1.8,1413.96288,1414.533798,-0.495322607,30013.44536,-75.66583757,36.02612635,32.127304664330445,45.01165244,-0.72240826,-0.176205397,-0.0010714310768931,4.0909186572281995E-5,0.0017532508530978,29.71935642,994.7903311,8.90244E-4,629.2805442,411.7905426,-12423.02124,-12.6242225,-20370.95212,0.529118978,23059.93924,-15.31211071,2.010523445,1184.9968
1.9,1413.94936,1414.552025,-0.522912214,30013.49627,-75.66535935,36.02651294,32.12730626467346,45.01234963,-0.721617773,-0.176533673,-6.474423084969E-4,4.2169693721568E-5,0.0015699043586561998,31.37473286,994.7901124,8.90243E-4,629.2790901,411.7903616,-12423.03967,-12.08627166,-20370.98332,0.846925902,23059.97142,-16.38188176,2.010527244,1184.998778
2.0,1413.935772,1414.570247,-0.550506244,30013.54994,-75.66488113,36.02689953,32.12730786501646,45.01302258,-0.720827226,-0.1768132,-1.2834254610912001E-4,4.3487496650367E-5,0.0012776958831398999,33.03037466,994.7898819,8.90241E-4,629.2775572,411.7901708,-12423.05621,-11.81196717,-20371.01154,0.910123953,23059.99988,-16.88871297,2.010531017,1185.000727
2.1,1413.922149,1414.588432,-0.578104549,30013.60637,-75.66440289,36.02728612,32.12730945535795,45.01366489,-0.720036657,-0.177042314,3.3116960558514E-4,4.4518820681601E-5,9.682986737697E-4,34.68627297,994.7896395,8.90239E-4,629.2759456,411.7899701,-12423.07086,-11.85778593,-20371.03637,0.719459705,23060.02544,-16.73368337,2.010534762,1185.002646
2.2,1413.908522,1414.606549,-0.605706239,30013.66556,-75.66392465,36.02767271,32.12731104570098,45.01427905,-0.719246073,-0.177233271,6.130648407891E-4,4.5492848933322E-5,7.276563998151E-4,36.34237434,994.7893853,8.90237E-4,629.274255,411.7897596,-12423.08363,-12.18711512,-20371.05807,0.346224841,23060.0476,-16.00901647,2.010538482,1185.004536
2.3,1413.894916,1414.624574,-0.633310955,30013.72751,-75.6634464,36.02805929,32.12731261604402,45.01487503,-0.718455457,-0.177407839,6.474423084969E-4,4.6237694066991E-5,6.130648407891E-4,37.99865731,994.7891192,8.90235E-4,629.2724857,411.7895393,-12423.09452,-12.68735849,-20371.07651,-0.092808351,23060.0666,-14.9582202,2.010542175,1185.006395
2.4,1413.881339,1414.642498,-0.660918152,30013.79222,-75.66296814,36.02844587,32.127314176387095,45.01546703,-0.717664781,-0.177590573,4.5435553153809E-4,4.6810651862121E-5,6.474423084969E-4,39.65508913,994.7888413,8.90233E-4,629.2706375,411.7893092,-12423.10353,-13.2068611,-20371.09173,-0.471226406,23060.08239,-13.89718414,2.010545841,1185.008225
2.5,1413.867784,1414.660328,-0.688527117,30013.8597,-75.66248988,36.02883244,32.12731573673016,45.01606915,-0.716874006,-0.177801814,9.854874076236E-5,4.7440905436763997E-5,8.078704911333001E-4,41.31162703,994.7885514,8.90231E-4,629.2687105,411.7890693,-12423.11065,-13.59992398,-20371.10389,-0.688792059,23060.09465,-13.12110821,2.010549481,1185.010025
2.6,1413.854231,1414.678085,-0.71613792,30013.92993,-75.6620116,36.02921901,32.12731728707169,45.01669153,-0.716083124,-0.178052372,-3.0710537818968E-4,4.7727384334329E-5,0.0010427831871365999,42.9682752,994.7882498,8.90229E-4,629.2667046,411.7888195,-12423.1159,-13.76680919,-20371.11274,-0.697348866,23060.10388,-12.82409684,2.010553095,1185.011796
2.7,1413.840655,1414.695794,-0.74374993,30014.00292,-75.66153332,36.02960558,32.12731882741478,45.01733782,-0.715292131,-0.178341251,-6.417127305455999E-4,4.7956567452380996E-5,0.0012776958831398999,44.62499578,994.7879363,8.90226E-4,629.2646199,411.78856,-12423.11927,-13.67800277,-20371.11844,-0.510299358,23060.10977,-13.05275876,2.010556683,1185.013537
2.8,1413.82703,1414.71348,-0.771362747,30014.07868,-75.66105502,36.02999214,32.12732035775789,45.01800464,-0.714501053,-0.178656817,-8.250592249871999E-4,4.812845479092E-5,0.0014438536437276,46.28176484,994.7876109,8.90224E-4,629.2624563,411.7882906,-12423.12076,-13.37717247,-20371.12103,-0.194319772,23060.11223,-13.70434262,2.010560245,1185.015249
