time,feVelocity_ft_s_X,feVelocity_ft_s_Y,feVelocity_ft_s_Z,altitudeMsl_ft,longitude_deg,latitude_deg,localGravity_ft_s2,eulerAngle_deg_Yaw,eulerAngle_deg_Pitch,eulerAngle_deg_Roll,bodyAngularRateWrtEi_deg_s_Roll,bodyAngularRateWrtEi_deg_s_Pitch,bodyAngularRateWrtEi_deg_s_Yaw,altitudeRateWrtMsl_ft_min,speedOfSound_ft_s,airDensity_slug_ft3,ambientPressure_lbf_ft2,ambientTemperature_dgR,aero_bodyForce_lbf_X,aero_bodyForce_lbf_Y,aero_bodyForce_lbf_Z,aero_bodyMoment_ftlbf_L,aero_bodyMoment_ftlbf_M,aero_bodyMoment_ftlbf_N,mach,trueAirspeed_nmi_h
13.8,400.4020882,400.9111107,2.246855285,10116.9586,-75.65574741,36.03427255,32.18850430558987,45.02853735,2.439929302,-0.248479756,0.0087962199581743,0.10738632827334268,-0.0032830481660948998,-134.8113171,1076.938644,0.001749119,1449.015902,482.6087363,-1414.532412,3.380074248,-20577.68823,-0.490354908,23283.56465,3.730384148,0.526138206,335.7123211
13.9,400.4014999,400.9097598,2.215613883,10116.73542,-75.65561173,36.03438213,32.188505485693575,45.02847735,2.450999833,-0.24786968,0.008508480553460013,0.10611865915161756,-0.0032945073219975,-132.936833,1076.939531,0.001749131,1449.02845,482.6095315,-1412.664308,3.380784168,-20617.27949,-0.465895235,23325.14103,3.729519549,0.526136385,335.7114356
14.0,400.4008901,400.9083977,2.178489353,10116.51567,-75.65547605,36.03449171,32.188506665795735,45.02841665,2.461927656,-0.247287777,0.008234492135828846,0.10453735293283827,-0.0033059664779001,-130.7093612,1076.940405,0.001749143,1449.040804,482.6103144,-1410.967228,3.372151585,-20653.04047,-0.444966945,23362.69682,3.761081158,0.526134529,335.710524
14.1,400.4002634,400.9070286,2.136067708,10116.2999,-75.65534037,36.03460129,32.1885078358979,45.02835579,2.4726829,-0.246732748,0.00797213476143882,0.10267180235189499,-0.0033116960558514,-128.1640625,1076.941262,0.001749155,1449.052936,482.6110831,-1409.43407,3.356457075,-20685.1372,-0.428644877,23396.36946,3.815960926,0.52613265,335.709592
14.2,400.3996233,400.9056564,2.088910021,10116.08861,-75.6552047,36.03471087,32.18850898600009,45.02829557,2.483238602,-0.246203533,0.007718600937093794,0.10055088448166227,-0.0033116960558514,-125.3346013,1076.942102,0.001749166,1449.064815,482.6118358,-1408.058527,3.336455957,-20713.7259,-0.417198544,23426.34747,3.883743283,0.526130754,335.7086446
14.3,400.3989732,400.9042849,2.037552578,10115.88226,-75.65506902,36.03482045,32.188510126102294,45.02823693,2.49357059,-0.245699342,0.007471197761156661,0.09820181481740878,-0.0033002368999487997,-122.2531547,1076.942922,0.001749178,1449.076417,482.612571,-1406.833361,3.315027009,-20738.96776,-0.41031281,23452.79903,3.953956112,0.526128852,335.7076866
14.4,400.3983155,400.902918,1.982506543,10115.68123,-75.65493334,36.03493003,32.18851124620453,45.02818081,2.503657366,-0.245219648,0.0072274042193288465,0.09565072023459247,-0.0032830481660948998,-118.9503926,1076.943722,0.001749189,1449.08772,482.6132872,-1405.752445,3.294849184,-20761.01782,-0.407072058,23475.89354,4.017220414,0.526126951,335.7067225
14.5,400.3976526,400.9015594,1.92425777,10115.48586,-75.65479766,36.03503961,32.18851235630677,45.02812806,2.513479986,-0.244764152,0.006985329550886421,0.09292246710152194,-0.0032601298542897,-115.4554662,1076.944498,0.0017492,1449.098704,482.6139833,-1404.808403,3.278140405,-20780.04189,-0.406317817,23495.80118,4.066092423,0.526125058,335.7057565
14.6,400.3969862,400.900213,1.863267154,10115.29647,-75.65466199,36.03514918,32.188513436407504,45.02807935,2.523021936,-0.244332719,0.0067437132486801,0.09004060398357706,-0.0032314819645332003,-111.7960292,1076.945251,0.00174921,1449.109352,482.614658,-1403.993878,3.266475344,-20796.1999,-0.406622113,23512.6792,4.095644464,0.526123179,335.7047923
14.7,400.396318,400.8988823,1.799970856,10115.11329,-75.65452631,36.03525876,32.18851450650978,45.02803508,2.532268992,-0.243925306,0.006502211538032805,0.08702787730522449,-0.0031971044968254,-107.9982514,1076.945979,0.00174922,1449.119652,482.6153106,-1403.302773,3.260695409,-20809.64641,-0.406588708,23526.71406,4.103667346,0.52612132,335.7038334
