time,gePosition_ft_X,gePosition_ft_Y,gePosition_ft_Z,feVelocity_ft_s_X,feVelocity_ft_s_Y,feVelocity_ft_s_Z,altitudeMsl_ft,longitude_deg,latitude_deg,localGravity_ft_s2,eulerAngle_deg_Yaw,eulerAngle_deg_Pitch,eulerAngle_deg_Roll,bodyAngularRateWrtEi_deg_s_Roll,bodyAngularRateWrtEi_deg_s_Pitch,bodyAngularRateWrtEi_deg_s_Yaw,altitudeRateWrtMsl_ft_min,speedOfSound_ft_s,airDensity_slug_ft3,ambientPressure_lbf_ft2,ambientTemperature_dgR,aero_bodyForce_lbf_X,aero_bodyForce_lbf_Y,aero_bodyForce_lbf_Z,aero_bodyMoment_ftlbf_L,aero_bodyMoment_ftlbf_M,aero_bodyMoment_ftlbf_N,mach,dynamicPressure_lbf_ft2,trueAirspeed_nmi_h
4.9,2.09552628139E7,0.76495748948,0.0,0.0,0.383524537155,156.347697901,29616.4885615,2.09154311465E-6,0.0,32.1077119123,0.0,0.0,-0.02047465520291684,0.0,0.0,0.0,-9380.86187406,996.510773452,9.03447658616E-4,640.831942422,413.202811851,1.68400545323E-16,0.103741596723,-0.236656079204,0.0,0.0,0.0,0.171281072649,13.1599956513,101.127169729
5.0,2.09552470203E7,0.803945003584,0.0,0.0,0.396274338908,159.523230011,29600.6950074,2.19814424623E-6,0.0,32.107760356,0.0,0.0,-0.02089256922570967,0.0,0.0,0.0,-9571.39380066,996.579002109,9.03947907236E-4,641.264287314,413.258965707,1.71228866076E-16,0.105467511486,-0.245686902642,0.0,0.0,0.0,0.174169088027,13.616924464,102.839342308
5.1,2.09552309093E7,0.844218380109,0.0,0.0,0.409242692024,162.697854838,29584.5839453,2.30826137765E-6,0.0,32.1078097743,0.0,0.0,-0.02131048676445801,0.0,0.0,0.0,-9761.87129028,996.64860241,9.04458212677E-4,641.705323915,413.316248459,1.74064251453E-16,0.107196932727,-0.254904284721,0.0,0.0,0.0,0.177065043538,14.083425353,104.556580904
5.2,2.09552144808E7,0.885799487324,0.0,0.0,0.422429897748,165.871553793,29568.1554668,2.42195431429E-6,0.0,32.107860167,0.0,0.0,-0.02172840787903595,0.0,0.0,0.0,-9952.29322758,996.71957396,9.04978572036E-4,642.155049714,413.374659783,1.76906187814E-16,0.108929525513,-0.264308740297,0.0,0.0,0.0,0.179968445416,14.5595182541,106.278601928
5.3,2.0955197735E7,0.928710221862,0.0,0.0,0.435836223943,169.044308237,29551.4096655,2.53928293955E-6,0.0,32.1079115339,0.0,0.0,-0.022146332629260284,0.0,0.0,0.0,-10142.658494219999,996.791916354,9.0550898235E-4,642.613462153,413.434199346,1.79754188652E-16,0.110664971649,-0.273900781331,0.0,0.0,0.0,0.182878828187,15.0452234535,108.005138452
5.4,2.09551806719E7,0.972972505463,0.0,0.0,0.449461906695,172.216099479,29534.3466367,2.66030720603E-6,0.0,32.1079638745,0.0,0.0,-0.02256426107517699,0.0,0.0,0.0,-10332.96596874,996.865629181,9.06049440598E-4,643.08055862,413.494866808,1.82607792582E-16,0.112402968434,-0.283680917725,0.0,0.0,0.0,0.185795752642,15.5405615847,109.73593901
5.5,2.09551632918E7,1.01860828401,0.0,0.0,0.46330726372,175.386908489,29516.9664778,2.78508713285E-6,0.0,32.1080171888,0.0,0.0,-0.022982193276717446,0.0,0.0,0.0,-10523.21450934,996.940077613,9.06632251666E-4,643.593505003,413.55667151,1.8547317055E-16,0.114147294799,-0.293660121723,0.0,0.0,0.0,0.188718923753,16.046125379,111.470766318
5.6,2.09551455946E7,1.06563955789,0.0,0.0,0.477372978757,178.556715149,29499.2692879,2.9136828887E-6,0.0,32.1080714762,0.0,0.0,-0.02340012929409952,0.0,0.0,0.0,-10713.402908940001,997.015470121,9.07246773917E-4,644.140059581,413.619609909,1.88347989712E-16,0.115896493547,-0.303836399755,0.0,0.0,0.0,0.191647913371,16.5617956302,113.209395783
5.7,2.09551275805E7,1.11408837464,0.0,0.0,0.4916592918,181.725500313,29481.2551683,3.04615477173E-6,0.0,32.1081267366,0.0,0.0,-0.023818069187598382,0.0,0.0,0.0,-10903.53001878,997.092212795,9.07872301328E-4,644.696402121,413.68367544,1.91227689297E-16,0.117647738249,-0.314203839295,0.0,0.0,0.0,0.194582274562,17.0872420306,114.951615885
5.8,2.09551092495E7,1.16397679934,0.0,0.0,0.506166357949,184.893244931,29462.924222,3.1825631286E-6,0.0,32.1081829696,0.0,0.0,-0.024236013017603773,0.0,0.0,0.0,-11093.59469586,997.170305194,9.08508830317E-4,645.262529438,413.748867734,1.94111899555E-16,0.119400782326,-0.324763011646,0.0,0.0,0.0,0.197521655949,17.6224897745,116.697226751
